Sub,Scan,Inv,Percept,Cond,F
S17,6,7,u,RplSM,6282.27726537081
S17,6,8,u,RplSM,6253.64244750344
S17,6,9,u,RplSM,20373.837017816
S17,6,10,u,RplSM,18662.8486566355
S17,6,11,u,RplSM,11117.1505885467
S17,6,12,u,RplSM,11034.9435856027
S17,6,13,u,RplSM,13742.9365095396
S17,6,14,u,RplSM,13665.1061891263
S17,6,15,u,RplSM,50839.095012587
S17,6,16,u,RplSM,50568.6131227389
S17,6,17,u,RplSM,53758.8579433574
S17,6,18,u,RplSM,52093.1580862596
S18,1,1,red,BR,20585.077312596
S18,1,2,red,BR,29206.7879995301
S18,1,3,red,BR,19258.5690785635
S18,1,4,red,BR,19311.0078540936
S18,1,5,red,BR,27634.1572664658
S18,1,6,red,BR,20596.7636162626
S18,1,7,red,BR,3817.28695582981
S18,1,8,red,BR,3658.92799276817
S18,1,9,red,BR,15948.7699313659
S18,1,10,red,BR,14399.7879643581
S18,1,11,red,BR,6745.40178157424
S18,1,12,red,BR,6316.89637630956
S18,1,13,red,BR,5934.49663490684
S18,1,14,red,BR,5734.30127860302
S18,1,15,red,BR,23724.6646914676
S18,1,16,red,BR,23545.8369091461
S18,1,17,red,BR,21052.224252209
S18,1,18,red,BR,20926.1718026914
S18,2,1,red,BR,11195.0560748602
S18,2,2,red,BR,17567.0035181101
S18,2,3,red,BR,10221.568078645
S18,2,4,red,BR,10263.2808544015
S18,2,5,red,BR,16487.236316059
S18,2,6,red,BR,11205.0161784467
S18,2,7,red,BR,1148.92451195548
S18,2,8,red,BR,1102.26458913126
S18,2,9,red,BR,8695.61256585069
S18,2,10,red,BR,7542.01333689896
S18,2,11,red,BR,2847.63655795665
S18,2,12,red,BR,2638.4646101957
S18,2,13,red,BR,1816.27778106223
S18,2,14,red,BR,1623.66328357973
S18,2,15,red,BR,14461.0272360189
S18,2,16,red,BR,14297.9845948212
S18,2,17,red,BR,14963.4627856932
S18,2,18,red,BR,14363.6348036943
S18,3,1,red,BR,13611.3128542311
S18,3,2,red,BR,20460.3999341037
S18,3,3,red,BR,12612.0316569032
S18,3,4,red,BR,12649.7011514341
S18,3,5,red,BR,19542.3073985296
S18,3,6,red,BR,13625.6522126799
S18,3,7,red,BR,737.878332455104
S18,3,8,red,BR,717.964225016089
S18,3,9,red,BR,9630.59345132013
S18,3,10,red,BR,8857.9015655526
S18,3,11,red,BR,5109.89968046712
S18,3,12,red,BR,4817.7470540578
S18,3,13,red,BR,3242.36309909902
S18,3,14,red,BR,2998.3546515779
S18,3,15,red,BR,16398.0087466403
S18,3,16,red,BR,16242.3311770994
S18,3,17,red,BR,14560.8701765417
S18,3,18,red,BR,13776.1295227107
S18,4,1,red,BR,6849.31549807721
S18,4,2,red,BR,12157.7874957352
S18,4,3,red,BR,6113.38401104193
S18,4,4,red,BR,6141.05948646585
S18,4,5,red,BR,11426.7269415855
S18,4,6,red,BR,6857.14974800251
S18,4,7,red,BR,-511.783653582751
S18,4,8,red,BR,-641.418935252122
S18,4,9,red,BR,5336.96456273099
S18,4,10,red,BR,4735.42356998809
S18,4,11,red,BR,1482.64057971703
S18,4,12,red,BR,1333.98708208332
S18,4,13,red,BR,240.015846127932
S18,4,14,red,BR,98.3659105975348
S18,4,15,red,BR,10362.7583334189
S18,4,16,red,BR,10234.5574775214
S18,4,17,red,BR,10243.0783347594
S18,4,18,red,BR,10229.1867322321
S18,5,1,red,BR,5479.29336018483
S18,5,2,red,BR,11736.2160316804
S18,5,3,red,BR,4909.15823015979
S18,5,4,red,BR,4936.32154093384
S18,5,5,red,BR,11008.7397241097
S18,5,6,red,BR,5480.54786903751
S18,5,7,red,BR,-176.969483776442
S18,5,8,red,BR,-325.657189505546
S18,5,9,red,BR,4617.79365920561
S18,5,10,red,BR,4053.79947460357
S18,5,11,red,BR,2030.5955404466
S18,5,12,red,BR,1862.81499412628
S18,5,13,red,BR,197.052698566225
S18,5,14,red,BR,78.2591678525332
S18,5,15,red,BR,9211.06019941609
S18,5,16,red,BR,9114.50241556922
S18,5,17,red,BR,9011.28257490826
S18,5,18,red,BR,8662.99040262112
S18,1,1,green,BR,28257.2789397587
S18,1,2,green,BR,36388.9665547522
S18,1,3,green,BR,24103.2619314698
S18,1,4,green,BR,24152.5893600265
S18,1,5,green,BR,31917.1912212591
S18,1,6,green,BR,28270.3071383348
S18,1,7,green,BR,5179.36841139321
S18,1,8,green,BR,3848.69873096123
S18,1,9,green,BR,19831.0167750113
S18,1,10,green,BR,16991.0639572228
S18,1,11,green,BR,8982.53844884494
S18,1,12,green,BR,7506.72372122059
S18,1,13,green,BR,8298.23472973629
S18,1,14,green,BR,6878.71989582382
S18,1,15,green,BR,28113.3777424928
S18,1,16,green,BR,26974.0856377912
S18,1,17,green,BR,24088.841083368
S18,1,18,green,BR,23677.9521998624
S18,2,1,green,BR,18586.6776260733
S18,2,2,green,BR,26756.7328663733
S18,2,3,green,BR,15753.9446638219
S18,2,4,green,BR,15803.5409592874
S18,2,5,green,BR,23906.871795466
S18,2,6,green,BR,18603.1286315098
S18,2,7,green,BR,3450.59913913596
S18,2,8,green,BR,3072.17517451268
S18,2,9,green,BR,13816.1018535474
S18,2,10,green,BR,11786.1457065828
S18,2,11,green,BR,7485.57115702839
S18,2,12,green,BR,6368.45775997675
S18,2,13,green,BR,6001.67953369043
S18,2,14,green,BR,4491.73998079482
S18,2,15,green,BR,20610.0868830747
S18,2,16,green,BR,19559.6971629991
S18,2,17,green,BR,17689.202503006
S18,2,18,green,BR,16896.8351578861
S18,3,1,green,BR,19207.9048910517
S18,3,2,green,BR,26815.548026243
S18,3,3,green,BR,16857.1127287145
S18,3,4,green,BR,16888.9618153662
S18,3,5,green,BR,24238.9813166173
S18,3,6,green,BR,19211.0724692508
S18,3,7,green,BR,3197.55272018267
S18,3,8,green,BR,2727.46870277147
S18,3,9,green,BR,13737.7379330288
S18,3,10,green,BR,11845.7487035622
S18,3,11,green,BR,5863.8974994571
S18,3,12,green,BR,5420.28473245924
S18,3,13,green,BR,5368.84231617377
S18,3,14,green,BR,3955.21492685927
S18,3,15,green,BR,22564.7321035302
S18,3,16,green,BR,21471.32732933
S18,3,17,green,BR,19697.1054256395
S18,3,18,green,BR,19356.4407626324
S18,4,1,green,BR,11276.8801038018
S18,4,2,green,BR,17013.2719058773
S18,4,3,green,BR,8604.41326238714
S18,4,4,green,BR,8631.99971866069
S18,4,5,green,BR,14509.4554529177
S18,4,6,green,BR,11279.9748331206
S18,4,7,green,BR,1122.9476652809
S18,4,8,green,BR,331.823270118422
S18,4,9,green,BR,7549.15065544608
S18,4,10,green,BR,6017.73863644847
S18,4,11,green,BR,1975.28464120619
S18,4,12,green,BR,1534.09018251541
S18,4,13,green,BR,2332.66438666127
S18,4,14,green,BR,1325.33129957073
S18,4,15,green,BR,13764.9701781875
S18,4,16,green,BR,12771.6145849079
S18,4,17,green,BR,13696.097176855
S18,4,18,green,BR,13635.4087764933
S18,5,1,green,BR,8043.38934456626
S18,5,2,green,BR,14170.0881873661
S18,5,3,green,BR,6087.7140627241
S18,5,4,green,BR,6112.29889558559
S18,5,5,green,BR,11983.9953101987
S18,5,6,green,BR,8051.63757305677
S18,5,7,green,BR,560.299106648421
S18,5,8,green,BR,-64.2371567571972
S18,5,9,green,BR,5937.70016010672
S18,5,10,green,BR,4556.67820548265
S18,5,11,green,BR,1911.62246341588
S18,5,12,green,BR,1399.0822854965
S18,5,13,green,BR,1367.00162295259
S18,5,14,green,BR,554.540835603901
S18,5,15,green,BR,10679.5899323285
S18,5,16,green,BR,9788.62609929208
S18,5,17,green,BR,10709.0085834259
S18,5,18,green,BR,10651.8739352313
S18,1,1,s,BR,53776.5951102182
S18,1,2,s,BR,70727.7919369386
S18,1,3,s,BR,43916.4981243971
S18,1,4,s,BR,44025.2215768264
S18,1,5,s,BR,60147.3687398687
S18,1,6,s,BR,53786.3209981061
S18,1,7,s,BR,8890.71235190204
S18,1,8,s,BR,6294.36599554662
S18,1,9,s,BR,38925.8294989213
S18,1,10,s,BR,31342.2459773242
S18,1,11,s,BR,16834.8749434249
S18,1,12,s,BR,13816.9658966801
S18,1,13,s,BR,15582.7119934655
S18,1,14,s,BR,12607.5285943445
S18,1,15,s,BR,53121.783369471
S18,1,16,s,BR,50721.7461606551
S18,1,17,s,BR,46208.507765588
S18,1,18,s,BR,45592.6617569648
S18,2,1,s,BR,33774.5227346338
S18,2,2,s,BR,48737.9226343436
S18,2,3,s,BR,27198.6266894974
S18,2,4,s,BR,27287.5311532994
S18,2,5,s,BR,41837.1353546388
S18,2,6,s,BR,33783.522484409
S18,2,7,s,BR,5405.95875037178
S18,2,8,s,BR,4380.41786251834
S18,2,9,s,BR,25072.6232790119
S18,2,10,s,BR,19515.6538966373
S18,2,11,s,BR,11853.5885657635
S18,2,12,s,BR,9914.09163322895
S18,2,13,s,BR,9084.91355220316
S18,2,14,s,BR,6350.01403474084
S18,2,15,s,BR,36417.0505461941
S18,2,16,s,BR,34339.6785141832
S18,2,17,s,BR,33759.1588834586
S18,2,18,s,BR,32207.985959025
S18,3,1,s,BR,35765.5790049152
S18,3,2,s,BR,50200.8437939942
S18,3,3,s,BR,30117.8518030672
S18,3,4,s,BR,30186.1508141782
S18,3,5,s,BR,44424.5856482425
S18,3,6,s,BR,35728.6023333437
S18,3,7,s,BR,4547.40862080352
S18,3,8,s,BR,3565.38744474605
S18,3,9,s,BR,25115.6012119984
S18,3,10,s,BR,20643.2543633113
S18,3,11,s,BR,11553.1447117861
S18,3,12,s,BR,10213.1545448488
S18,3,13,s,BR,9706.25139090839
S18,3,14,s,BR,6882.63958301677
S18,3,15,s,BR,40217.6352571936
S18,3,16,s,BR,37978.0561960488
S18,3,17,s,BR,34723.0461922279
S18,3,18,s,BR,33371.5156488618
S18,4,1,s,BR,21585.5849619893
S18,4,2,s,BR,31976.8092727738
S18,4,3,s,BR,15744.1200897077
S18,4,4,s,BR,15799.6493256751
S18,4,5,s,BR,26601.3728821862
S18,4,6,s,BR,21547.6466713878
S18,4,7,s,BR,1294.4752171624
S18,4,8,s,BR,-315.07364963938
S18,4,9,s,BR,14285.8383433834
S18,4,10,s,BR,10686.942218421
S18,4,11,s,BR,3763.29299813296
S18,4,12,s,BR,2869.09148362467
S18,4,13,s,BR,3121.40269961379
S18,4,14,s,BR,1376.62763735131
S18,4,15,s,BR,25069.7542597769
S18,4,16,s,BR,23134.0862424965
S18,4,17,s,BR,24591.1505630821
S18,4,18,s,BR,24437.1140134563
S18,5,1,s,BR,16392.5713112316
S18,5,2,s,BR,28879.3424829371
S18,5,3,s,BR,11691.4796794943
S18,5,4,s,BR,11742.0641284329
S18,5,5,s,BR,23671.5158577151
S18,5,6,s,BR,16404.2300754466
S18,5,7,s,BR,771.644419847606
S18,5,8,s,BR,-788.457613987377
S18,5,9,s,BR,12200.3476064816
S18,5,10,s,BR,8596.89301229365
S18,5,11,s,BR,4462.16322265267
S18,5,12,s,BR,3286.43899581741
S18,5,13,s,BR,2248.1581482768
S18,5,14,s,BR,649.49579378411
S18,5,15,s,BR,20813.2929069947
S18,5,16,s,BR,19150.7497814297
S18,5,17,s,BR,20272.1576518389
S18,5,18,s,BR,20114.2682383598
S18,1,1,u,BR,78560.9371376344
S18,1,2,u,BR,93389.1692965175
S18,1,3,u,BR,77361.1048219351
S18,1,4,u,BR,77462.5696185141
S18,1,5,u,BR,92280.9676648267
S18,1,6,u,BR,78622.9662048732
S18,1,7,u,BR,24464.6188469492
S18,1,8,u,BR,24156.9130065009
S18,1,9,u,BR,48098.6604108749
S18,1,10,u,BR,47207.7898084067
S18,1,11,u,BR,28586.8441122092
S18,1,12,u,BR,28596.9694911521
S18,1,13,u,BR,29277.0077622864
S18,1,14,u,BR,27405.8025074557
S18,1,15,u,BR,84366.1231847854
S18,1,16,u,BR,83376.4790892815
S18,1,17,u,BR,78111.6742634593
S18,1,18,u,BR,78203.774778932
S18,2,1,u,BR,50485.8012556453
S18,2,2,u,BR,63392.9103814063
S18,2,3,u,BR,49736.4247650658
S18,2,4,u,BR,49816.8373329542
S18,2,5,u,BR,62760.0701061824
S18,2,6,u,BR,50549.4938670863
S18,2,7,u,BR,17971.6029680504
S18,2,8,u,BR,17845.3910587847
S18,2,9,u,BR,30151.5744318499
S18,2,10,u,BR,29590.2074651769
S18,2,11,u,BR,19141.3464784994
S18,2,12,u,BR,19094.6608173019
S18,2,13,u,BR,17724.3367490424
S18,2,14,u,BR,16047.8999673654
S18,2,15,u,BR,56461.3967901173
S18,2,16,u,BR,55467.0306350013
S18,2,17,u,BR,55116.1881844569
S18,2,18,u,BR,54343.424846138
S18,3,1,u,BR,52463.4782489155
S18,3,2,u,BR,66833.9942862887
S18,3,3,u,BR,51959.4065762955
S18,3,4,u,BR,52035.3742108044
S18,3,5,u,BR,66405.8286155502
S18,3,6,u,BR,52521.4082777314
S18,3,7,u,BR,15934.7861084535
S18,3,8,u,BR,15909.524506213
S18,3,9,u,BR,32270.1734669987
S18,3,10,u,BR,31889.2906384213
S18,3,11,u,BR,20791.2216226148
S18,3,12,u,BR,20760.994919314
S18,3,13,u,BR,20051.3640187659
S18,3,14,u,BR,18551.7933991581
S18,3,15,u,BR,61004.3217350516
S18,3,16,u,BR,59896.7098210028
S18,3,17,u,BR,56301.3249602478
S18,3,18,u,BR,55783.420614333
S18,4,1,u,BR,31075.9231979724
S18,4,2,u,BR,41586.9845245982
S18,4,3,u,BR,30731.5830067422
S18,4,4,u,BR,30777.2809685628
S18,4,5,u,BR,41300.4874413615
S18,4,6,u,BR,31106.7620290394
S18,4,7,u,BR,6645.54708574923
S18,4,8,u,BR,6559.83479845699
S18,4,9,u,BR,19072.0685760174
S18,4,10,u,BR,19024.5448923992
S18,4,11,u,BR,10808.194557269
S18,4,12,u,BR,10790.0719419502
S18,4,13,u,BR,10354.895292479
S18,4,14,u,BR,9433.88298715719
S18,4,15,u,BR,39443.8428386085
S18,4,16,u,BR,38896.4918298057
S18,4,17,u,BR,39759.485283971
S18,4,18,u,BR,39687.6676467635
S18,5,1,u,BR,26277.6502276644
S18,5,2,u,BR,36256.5694035712
S18,5,3,u,BR,25774.5729424367
S18,5,4,u,BR,25822.9491211951
S18,5,5,u,BR,35781.1091182874
S18,5,6,u,BR,26309.9891583477
S18,5,7,u,BR,6849.47354646824
S18,5,8,u,BR,6723.64142488473
S18,5,9,u,BR,16422.9550796159
S18,5,10,u,BR,16126.9307557284
S18,5,11,u,BR,8997.11615794679
S18,5,12,u,BR,8995.40261885768
S18,5,13,u,BR,8276.64188160042
S18,5,14,u,BR,7470.53520034052
S18,5,15,u,BR,32336.3419444165
S18,5,16,u,BR,31803.2914483336
S18,5,17,u,BR,33186.083133385
S18,5,18,u,BR,33014.3158335547
S18,1,1,red,RplSM,1443.34413786323
S18,1,2,red,RplSM,6500.54467782074
S18,1,3,red,RplSM,1361.85475181259
S18,1,4,red,RplSM,1388.97885018987
S18,1,5,red,RplSM,6428.34423471589
S18,1,6,red,RplSM,1454.77962392374
S18,1,7,red,RplSM,-1510.10410155511
S18,1,8,red,RplSM,-1507.00358674174
S18,1,9,red,RplSM,3178.29185253532
S18,1,10,red,RplSM,2825.64605175127
S18,1,11,red,RplSM,184.57757508974
S18,1,12,red,RplSM,188.280547046219
S18,1,13,red,RplSM,-478.849141911266
S18,1,14,red,RplSM,-476.935919691219
S18,1,15,red,RplSM,4357.37701314495
S18,1,16,red,RplSM,4359.71455545549
S18,1,17,red,RplSM,3966.42583373039
S18,1,18,red,RplSM,3158.10969714524
S18,2,1,red,RplSM,11401.4733328871
S18,2,2,red,RplSM,17964.7700897831
S18,2,3,red,RplSM,11091.3787716202
S18,2,4,red,RplSM,11125.2728134948
S18,2,5,red,RplSM,17646.8974721738
S18,2,6,red,RplSM,11407.5761379876
S18,2,7,red,RplSM,1904.39702620328
S18,2,8,red,RplSM,1834.68560501474
S18,2,9,red,RplSM,8401.36317301759
S18,2,10,red,RplSM,7883.61314035396
S18,2,11,red,RplSM,3975.82176810406
S18,2,12,red,RplSM,3931.51156194223
S18,2,13,red,RplSM,2355.4019329359
S18,2,14,red,RplSM,2357.75358534119
S18,2,15,red,RplSM,13249.5943683257
S18,2,16,red,RplSM,13191.973596252
S18,2,17,red,RplSM,13947.1155768367
S18,2,18,red,RplSM,11603.5878195073
S18,3,1,red,RplSM,9660.31085188759
S18,3,2,red,RplSM,18234.350454357
S18,3,3,red,RplSM,9341.26724376455
S18,3,4,red,RplSM,9405.41278536689
S18,3,5,red,RplSM,17860.0952425395
S18,3,6,red,RplSM,9670.2001420481
S18,3,7,red,RplSM,1208.04901202631
S18,3,8,red,RplSM,1160.8245940079
S18,3,9,red,RplSM,11116.508759969
S18,3,10,red,RplSM,10492.9202344825
S18,3,11,red,RplSM,3510.57873523912
S18,3,12,red,RplSM,3466.53293851957
S18,3,13,red,RplSM,1289.18316163026
S18,3,14,red,RplSM,1289.86474831716
S18,3,15,red,RplSM,13087.5333043699
S18,3,16,red,RplSM,13089.7053410608
S18,3,17,red,RplSM,11980.9480598976
S18,3,18,red,RplSM,10855.4466720251
S18,4,1,red,RplSM,18778.2132891022
S18,4,2,red,RplSM,23217.8582400392
S18,4,3,red,RplSM,17712.2278722096
S18,4,4,red,RplSM,17844.7156915112
S18,4,5,red,RplSM,22337.43773366
S18,4,6,red,RplSM,18790.9648447864
S18,4,7,red,RplSM,2522.72514058391
S18,4,8,red,RplSM,2405.29896605075
S18,4,9,red,RplSM,12661.6457286701
S18,4,10,red,RplSM,11944.774650432
S18,4,11,red,RplSM,5701.71555689101
S18,4,12,red,RplSM,5549.27630784821
S18,4,13,red,RplSM,3389.90460879234
S18,4,14,red,RplSM,3405.2458337282
S18,4,15,red,RplSM,14963.6182326841
S18,4,16,red,RplSM,14916.4818185249
S18,4,17,red,RplSM,14841.18784621
S18,4,18,red,RplSM,13164.2407636969
S18,5,1,red,RplSM,7935.40222784379
S18,5,2,red,RplSM,14253.506446871
S18,5,3,red,RplSM,7657.52994042337
S18,5,4,red,RplSM,7686.4612719076
S18,5,5,red,RplSM,13928.4901740171
S18,5,6,red,RplSM,7960.12820680543
S18,5,7,red,RplSM,946.517549387883
S18,5,8,red,RplSM,881.34635349683
S18,5,9,red,RplSM,6954.83445272696
S18,5,10,red,RplSM,6446.47431191886
S18,5,11,red,RplSM,2340.79537804313
S18,5,12,red,RplSM,2297.27136494398
S18,5,13,red,RplSM,712.099108978524
S18,5,14,red,RplSM,708.007984075821
S18,5,15,red,RplSM,9987.90324126111
S18,5,16,red,RplSM,10009.1413491962
S18,5,17,red,RplSM,11669.1747339421
S18,5,18,red,RplSM,11301.4582528759
S18,1,1,green,RplSM,2520.32815309232
S18,1,2,green,RplSM,7790.29379983773
S18,1,3,green,RplSM,2228.80918972371
S18,1,4,green,RplSM,2252.73948593163
S18,1,5,green,RplSM,7483.88106993623
S18,1,6,green,RplSM,2537.34089711455
S18,1,7,green,RplSM,-872.563693250234
S18,1,8,green,RplSM,-906.496902579663
S18,1,9,green,RplSM,4058.88464826814
S18,1,10,green,RplSM,3518.09758712908
S18,1,11,green,RplSM,608.388088363996
S18,1,12,green,RplSM,541.839459138208
S18,1,13,green,RplSM,-661.189395274054
S18,1,14,green,RplSM,-738.631720689998
S18,1,15,green,RplSM,5069.3637006393
S18,1,16,green,RplSM,4934.66086851505
S18,1,17,green,RplSM,4830.56684476005
S18,1,18,green,RplSM,4471.66465817853
S18,2,1,green,RplSM,14489.1504577479
S18,2,2,green,RplSM,22138.9807310032
S18,2,3,green,RplSM,13790.9076725667
S18,2,4,green,RplSM,13820.4597883885
S18,2,5,green,RplSM,21412.4163009174
S18,2,6,green,RplSM,14490.7945804221
S18,2,7,green,RplSM,3043.36573518478
S18,2,8,green,RplSM,2926.58207379741
S18,2,9,green,RplSM,11482.9826408539
S18,2,10,green,RplSM,10632.0693893019
S18,2,11,green,RplSM,6205.39746886621
S18,2,12,green,RplSM,5991.19484976305
S18,2,13,green,RplSM,3330.5748190167
S18,2,14,green,RplSM,3224.24600050917
S18,2,15,green,RplSM,17314.5955305286
S18,2,16,green,RplSM,17049.7423544363
S18,2,17,green,RplSM,16890.6892385662
S18,2,18,green,RplSM,16544.062381673
S18,3,1,green,RplSM,11437.7836802771
S18,3,2,green,RplSM,17389.3659366698
S18,3,3,green,RplSM,11015.3507498057
S18,3,4,green,RplSM,11049.5916178172
S18,3,5,green,RplSM,16876.8158087927
S18,3,6,green,RplSM,11447.2446470267
S18,3,7,green,RplSM,1303.9370515403
S18,3,8,green,RplSM,1206.71265338241
S18,3,9,green,RplSM,8578.95100207534
S18,3,10,green,RplSM,8028.98913633147
S18,3,11,green,RplSM,3364.92257433704
S18,3,12,green,RplSM,3318.82654698302
S18,3,13,green,RplSM,1851.90199512427
S18,3,14,green,RplSM,1761.18606758964
S18,3,15,green,RplSM,14579.8819083181
S18,3,16,green,RplSM,14431.8157075791
S18,3,17,green,RplSM,13390.7363964361
S18,3,18,green,RplSM,12204.9979854738
S18,4,1,green,RplSM,12677.8591382344
S18,4,2,green,RplSM,18870.9488106597
S18,4,3,green,RplSM,12083.4253579003
S18,4,4,green,RplSM,12118.6620763065
S18,4,5,green,RplSM,18192.4682697147
S18,4,6,green,RplSM,12691.3210782183
S18,4,7,green,RplSM,1703.24974743538
S18,4,8,green,RplSM,1530.58242482647
S18,4,9,green,RplSM,8670.63213249757
S18,4,10,green,RplSM,8107.07004370048
S18,4,11,green,RplSM,4789.37094963687
S18,4,12,green,RplSM,4645.28583799009
S18,4,13,green,RplSM,2176.36473727828
S18,4,14,green,RplSM,2082.59733921085
S18,4,15,green,RplSM,14682.1953275563
S18,4,16,green,RplSM,14429.778902685
S18,4,17,green,RplSM,14362.2686416387
S18,4,18,green,RplSM,13560.7815175517
S18,5,1,green,RplSM,12876.2453957396
S18,5,2,green,RplSM,19474.4868698411
S18,5,3,green,RplSM,12119.8275178899
S18,5,4,green,RplSM,12151.988133024
S18,5,5,green,RplSM,18719.1866605023
S18,5,6,green,RplSM,12870.896689649
S18,5,7,green,RplSM,2404.74869106026
S18,5,8,green,RplSM,2188.44062775674
S18,5,9,green,RplSM,10883.8483323119
S18,5,10,green,RplSM,10111.856979773
S18,5,11,green,RplSM,3741.21414366178
S18,5,12,green,RplSM,3616.31442007503
S18,5,13,green,RplSM,1994.11759531705
S18,5,14,green,RplSM,1870.67973435315
S18,5,15,green,RplSM,13287.7751612673
S18,5,16,green,RplSM,13087.1173477577
S18,5,17,green,RplSM,13283.2179153287
S18,5,18,green,RplSM,12055.8672126477
S18,1,1,s,RplSM,3986.79097688241
S18,1,2,s,RplSM,14407.6544599354
S18,1,3,s,RplSM,4054.60245183218
S18,1,4,s,RplSM,4102.88871918205
S18,1,5,s,RplSM,14434.1298236613
S18,1,6,s,RplSM,4064.25545175822
S18,1,7,s,RplSM,-2412.58728127765
S18,1,8,s,RplSM,-2422.62358407538
S18,1,9,s,RplSM,6493.36952613641
S18,1,10,s,RplSM,6335.61718541849
S18,1,11,s,RplSM,695.298072491463
S18,1,12,s,RplSM,689.712482904395
S18,1,13,s,RplSM,-1230.76399026861
S18,1,14,s,RplSM,-1205.01133754278
S18,1,15,s,RplSM,9414.68272112376
S18,1,16,s,RplSM,9419.08276993821
S18,1,17,s,RplSM,9274.16452877731
S18,1,18,s,RplSM,8181.76468169691
S18,2,1,s,RplSM,25596.1580089051
S18,2,2,s,RplSM,39792.9781797666
S18,2,3,s,RplSM,25622.6248598242
S18,2,4,s,RplSM,25679.123398809
S18,2,5,s,RplSM,39731.3281156431
S18,2,6,s,RplSM,25645.7546118218
S18,2,7,s,RplSM,3769.22607417158
S18,2,8,s,RplSM,3784.67425817036
S18,2,9,s,RplSM,18958.1679913924
S18,2,10,s,RplSM,18438.5080624817
S18,2,11,s,RplSM,9806.17870118
S18,2,12,s,RplSM,9830.35585234543
S18,2,13,s,RplSM,5481.97123901379
S18,2,14,s,RplSM,5512.94111626243
S18,2,15,s,RplSM,30272.2746033236
S18,2,16,s,RplSM,30276.4172096436
S18,2,17,s,RplSM,30391.8451197632
S18,2,18,s,RplSM,27740.2423661846
S18,3,1,s,RplSM,20192.4812947415
S18,3,2,s,RplSM,35870.0636172702
S18,3,3,s,RplSM,20232.263193699
S18,3,4,s,RplSM,20312.6647228337
S18,3,5,s,RplSM,35825.1735506761
S18,3,6,s,RplSM,20328.655864828
S18,3,7,s,RplSM,2362.67871166434
S18,3,8,s,RplSM,2377.50224510562
S18,3,9,s,RplSM,19807.1987297128
S18,3,10,s,RplSM,19657.405754114
S18,3,11,s,RplSM,6839.93180426056
S18,3,12,s,RplSM,6828.24369068525
S18,3,13,s,RplSM,3012.52184319915
S18,3,14,s,RplSM,3048.76387018173
S18,3,15,s,RplSM,27767.3199716947
S18,3,16,s,RplSM,27779.3165906441
S18,3,17,s,RplSM,25997.0335254445
S18,3,18,s,RplSM,23676.8181795055
S18,4,1,s,RplSM,32349.5682401803
S18,4,2,s,RplSM,42515.3781893962
S18,4,3,s,RplSM,32165.294771453
S18,4,4,s,RplSM,32344.2643838711
S18,4,5,s,RplSM,42344.7216980805
S18,4,6,s,RplSM,32480.4796684764
S18,4,7,s,RplSM,4020.66829792369
S18,4,8,s,RplSM,4033.59610691096
S18,4,9,s,RplSM,21601.6623744135
S18,4,10,s,RplSM,21350.6026980798
S18,4,11,s,RplSM,10319.246829219
S18,4,12,s,RplSM,10372.2730163839
S18,4,13,s,RplSM,5578.33263719957
S18,4,14,s,RplSM,5614.99295337688
S18,4,15,s,RplSM,29604.2828786392
S18,4,16,s,RplSM,29621.1255292324
S18,4,17,s,RplSM,29767.6140237483
S18,4,18,s,RplSM,27407.2373952464
S18,5,1,s,RplSM,20736.5594740442
S18,5,2,s,RplSM,33693.4511747231
S18,5,3,s,RplSM,20779.6317230077
S18,5,4,s,RplSM,20844.0946012201
S18,5,5,s,RplSM,33693.8849837402
S18,5,6,s,RplSM,20813.863408171
S18,5,7,s,RplSM,3105.3992477744
S18,5,8,s,RplSM,3126.985690355
S18,5,9,s,RplSM,17146.4385940586
S18,5,10,s,RplSM,16802.0621013617
S18,5,11,s,RplSM,6008.89789406747
S18,5,12,s,RplSM,6021.31111634662
S18,5,13,s,RplSM,2544.5244575977
S18,5,14,s,RplSM,2582.7642337057
S18,5,15,s,RplSM,23365.1448720669
S18,5,16,s,RplSM,23418.6291704039
S18,5,17,s,RplSM,26338.4220880433
S18,5,18,s,RplSM,24326.7066440436
S18,1,1,u,RplSM,20364.5580765423
S18,1,2,u,RplSM,27775.5114815254
S18,1,3,u,RplSM,18807.3336971486
S18,1,4,u,RplSM,18852.3975350525
S18,1,5,u,RplSM,26094.9538290265
S18,1,6,u,RplSM,20387.8319540328
S18,1,7,u,RplSM,3546.29851222376
S18,1,8,u,RplSM,3170.01039936015
S18,1,9,u,RplSM,13820.916527633
S18,1,10,u,RplSM,12490.570079998
S18,1,11,u,RplSM,7785.81026094923
S18,1,12,u,RplSM,7263.33761415335
S18,1,13,u,RplSM,5878.12875629284
S18,1,14,u,RplSM,5065.35351544441
S18,1,15,u,RplSM,21342.7241514414
S18,1,16,u,RplSM,20796.9684673452
S18,1,17,u,RplSM,19862.8372241394
S18,1,18,u,RplSM,18925.4969664258
S18,2,1,u,RplSM,46610.5746250457
S18,2,2,u,RplSM,56618.9597178524
S18,2,3,u,RplSM,43994.0397586192
S18,2,4,u,RplSM,44066.1705783206
S18,2,5,u,RplSM,53841.2000143959
S18,2,6,u,RplSM,46630.0859161426
S18,2,7,u,RplSM,15293.0051356309
S18,2,8,u,RplSM,14490.8906681389
S18,2,9,u,RplSM,28122.5429556872
S18,2,10,u,RplSM,25838.0713375154
