Sub,Scan,Inv,Percept,Cond,F
S17,1,13,u,BR,18614.276275248
S17,1,14,u,BR,18624.56560339
S17,1,15,u,BR,66995.0516294565
S17,1,16,u,BR,67044.1609796017
S17,1,17,u,BR,66631.4658873493
S17,1,18,u,BR,66677.0122779003
S17,2,1,u,BR,31957.4088232936
S17,2,2,u,BR,43550.0431017536
S17,2,3,u,BR,31972.1097486472
S17,2,4,u,BR,31971.0642094721
S17,2,5,u,BR,43575.8738547851
S17,2,6,u,BR,31952.3911203567
S17,2,7,u,BR,6287.39553381138
S17,2,8,u,BR,6304.56711137366
S17,2,9,u,BR,18333.8370092148
S17,2,10,u,BR,18353.9734158786
S17,2,11,u,BR,11878.7786878744
S17,2,12,u,BR,11917.3169905458
S17,2,13,u,BR,13900.5731473081
S17,2,14,u,BR,13905.5175895963
S17,2,15,u,BR,50827.8377199276
S17,2,16,u,BR,50840.4623712234
S17,2,17,u,BR,55238.048565512
S17,2,18,u,BR,55258.4252421369
S17,3,1,u,BR,48572.4597762036
S17,3,2,u,BR,62116.4245104631
S17,3,3,u,BR,48588.3693959233
S17,3,4,u,BR,48588.2186663406
S17,3,5,u,BR,62146.4108263126
S17,3,6,u,BR,48571.6700417779
S17,3,7,u,BR,10848.8678975996
S17,3,8,u,BR,10872.1371351072
S17,3,9,u,BR,25913.4025587277
S17,3,10,u,BR,25937.4585771971
S17,3,11,u,BR,16372.7188473749
S17,3,12,u,BR,16397.4624652693
S17,3,13,u,BR,20185.5000587912
S17,3,14,u,BR,20195.3275219391
S17,3,15,u,BR,75356.7451974778
S17,3,16,u,BR,75433.1304808104
S17,3,17,u,BR,79227.8476255562
S17,3,18,u,BR,79306.46384907
S17,4,1,u,BR,38347.6618617097
S17,4,2,u,BR,51050.6412484058
S17,4,3,u,BR,38361.2042273579
S17,4,4,u,BR,38354.283386851
S17,4,5,u,BR,51080.511128604
S17,4,6,u,BR,38337.9311221595
S17,4,7,u,BR,8178.39503149573
S17,4,8,u,BR,8191.42953544892
S17,4,9,u,BR,20777.2475140025
S17,4,10,u,BR,20801.2102519663
S17,4,11,u,BR,13214.8032089068
S17,4,12,u,BR,13219.6855577547
S17,4,13,u,BR,16236.2247008275
S17,4,14,u,BR,16241.8391974648
S17,4,15,u,BR,60757.544617529
S17,4,16,u,BR,60790.391457658
S17,4,17,u,BR,65416.5770521063
S17,4,18,u,BR,65480.2408845679
S17,5,1,u,BR,39773.3273705467
S17,5,2,u,BR,52678.0973517573
S17,5,3,u,BR,39809.5268243059
S17,5,4,u,BR,39809.0811347448
S17,5,5,u,BR,52705.6111380778
S17,5,6,u,BR,39782.0080044767
S17,5,7,u,BR,7955.71989668493
S17,5,8,u,BR,7984.17387537005
S17,5,9,u,BR,21281.0565532113
S17,5,10,u,BR,21302.2120188079
S17,5,11,u,BR,13342.0836158191
S17,5,12,u,BR,13380.3241417071
S17,5,13,u,BR,17446.4017279914
S17,5,14,u,BR,17477.2957735056
S17,5,15,u,BR,60329.2862061792
S17,5,16,u,BR,60386.7373186909
S17,5,17,u,BR,60875.5442486804
S17,5,18,u,BR,60947.602949295
S17,6,1,u,BR,41777.4817140564
S17,6,2,u,BR,53935.7657924859
S17,6,3,u,BR,41801.4703158334
S17,6,4,u,BR,41801.0853396913
S17,6,5,u,BR,53972.9482732604
S17,6,6,u,BR,41774.931836133
S17,6,7,u,BR,8487.72362923881
S17,6,8,u,BR,8513.89368035556
S17,6,9,u,BR,23122.6092389805
S17,6,10,u,BR,23125.6323849938
S17,6,11,u,BR,14658.6793950119
S17,6,12,u,BR,14681.4045365161
S17,6,13,u,BR,17575.280295498
S17,6,14,u,BR,17596.4230208393
S17,6,15,u,BR,63419.2912446581
S17,6,16,u,BR,63427.8144703599
S17,6,17,u,BR,62337.6342402352
S17,6,18,u,BR,62382.6500688344
S17,1,1,domin,RplSM,13603.4425254886
S17,1,2,domin,RplSM,24103.0875718865
S17,1,3,domin,RplSM,13683.5116320121
S17,1,4,domin,RplSM,13681.8390013736
S17,1,5,domin,RplSM,24148.5365302051
S17,1,6,domin,RplSM,13631.1064492812
S17,1,7,domin,RplSM,-1917.82171634727
S17,1,8,domin,RplSM,-1904.84608221238
S17,1,9,domin,RplSM,1540.23543687804
S17,1,10,domin,RplSM,1552.47469697558
S17,1,11,domin,RplSM,-313.428612469515
S17,1,12,domin,RplSM,-275.3267028066
S17,1,13,domin,RplSM,2357.85955399206
S17,1,14,domin,RplSM,2363.98393469241
S17,1,15,domin,RplSM,33937.8532917022
S17,1,16,domin,RplSM,33995.097144232
S17,1,17,domin,RplSM,38370.8921049724
S17,1,18,domin,RplSM,38544.6188256499
S17,2,1,domin,RplSM,15559.5822245217
S17,2,2,domin,RplSM,28139.4980552495
S17,2,3,domin,RplSM,15679.7573453419
S17,2,4,domin,RplSM,15664.6946587577
S17,2,5,domin,RplSM,28192.6314369195
S17,2,6,domin,RplSM,15609.7883138299
S17,2,7,domin,RplSM,-1297.66071206514
S17,2,8,domin,RplSM,-1284.02885626705
S17,2,9,domin,RplSM,3553.91631068594
S17,2,10,domin,RplSM,3569.55771507402
S17,2,11,domin,RplSM,1001.8605661296
S17,2,12,domin,RplSM,1018.77617564337
S17,2,13,domin,RplSM,3231.1046925672
S17,2,14,domin,RplSM,3237.52212716398
S17,2,15,domin,RplSM,35980.1458384544
S17,2,16,domin,RplSM,36002.9550280648
S17,2,17,domin,RplSM,32651.3055067506
S17,2,18,domin,RplSM,32707.786702772
S17,3,1,domin,RplSM,14434.2570770784
S17,3,2,domin,RplSM,25952.9465925972
S17,3,3,domin,RplSM,14584.0198063809
S17,3,4,domin,RplSM,14583.808696145
S17,3,5,domin,RplSM,26052.5041420635
S17,3,6,domin,RplSM,14482.9052462818
S17,3,7,domin,RplSM,-1603.93867431927
S17,3,8,domin,RplSM,-1576.34168950185
S17,3,9,domin,RplSM,3012.40874946436
S17,3,10,domin,RplSM,3029.04656456041
S17,3,11,domin,RplSM,348.150106203313
S17,3,12,domin,RplSM,377.714352202032
S17,3,13,domin,RplSM,3100.12907046342
S17,3,14,domin,RplSM,3108.99818323804
S17,3,15,domin,RplSM,32147.7146313257
S17,3,16,domin,RplSM,32175.4188499771
S17,3,17,domin,RplSM,30928.528412439
S17,3,18,domin,RplSM,31035.3548820422
S17,4,1,domin,RplSM,14044.1502810399
S17,4,2,domin,RplSM,25645.6219118649
S17,4,3,domin,RplSM,14144.0978027399
S17,4,4,domin,RplSM,14133.081882455
S17,4,5,domin,RplSM,25703.5607708152
S17,4,6,domin,RplSM,14070.7865566553
S17,4,7,domin,RplSM,-1766.26470787713
S17,4,8,domin,RplSM,-1756.67309312745
S17,4,9,domin,RplSM,2924.51167578442
S17,4,10,domin,RplSM,2943.18539097063
S17,4,11,domin,RplSM,-149.986605850605
S17,4,12,domin,RplSM,-94.5592694635816
S17,4,13,domin,RplSM,3108.53943756712
S17,4,14,domin,RplSM,3114.39145306856
S17,4,15,domin,RplSM,30526.8669409763
S17,4,16,domin,RplSM,30551.773217857
S17,4,17,domin,RplSM,31512.6148423928
S17,4,18,domin,RplSM,31539.6470513301
S17,5,1,domin,RplSM,16579.7563067172
S17,5,2,domin,RplSM,28482.4391531431
S17,5,3,domin,RplSM,16676.9021670669
S17,5,4,domin,RplSM,16664.7211325483
S17,5,5,domin,RplSM,28543.1394233329
S17,5,6,domin,RplSM,16603.8931739153
S17,5,7,domin,RplSM,-1420.2700708049
S17,5,8,domin,RplSM,-1409.35109584134
S17,5,9,domin,RplSM,3845.69674138361
S17,5,10,domin,RplSM,3865.79047811664
S17,5,11,domin,RplSM,394.007101266665
S17,5,12,domin,RplSM,434.310454755261
S17,5,13,domin,RplSM,3604.64945182266
S17,5,14,domin,RplSM,3611.20398807344
S17,5,15,domin,RplSM,36032.8351268394
S17,5,16,domin,RplSM,36044.6461256096
S17,5,17,domin,RplSM,38044.1879998198
S17,5,18,domin,RplSM,38103.8220694643
S17,6,1,domin,RplSM,17273.6611576621
S17,6,2,domin,RplSM,29997.5045344294
S17,6,3,domin,RplSM,17450.8493020066
S17,6,4,domin,RplSM,17454.8203307766
S17,6,5,domin,RplSM,30137.3374650714
S17,6,6,domin,RplSM,17332.8624980596
S17,6,7,domin,RplSM,-1031.32936604204
S17,6,8,domin,RplSM,-1009.37417419061
S17,6,9,domin,RplSM,4647.2169742652
S17,6,10,domin,RplSM,4669.98027864325
S17,6,11,domin,RplSM,526.890059030371
S17,6,12,domin,RplSM,561.404665893886
S17,6,13,domin,RplSM,4183.6944888823
S17,6,14,domin,RplSM,4192.5345691562
S17,6,15,domin,RplSM,35543.3735957574
S17,6,16,domin,RplSM,35561.3642606681
S17,6,17,domin,RplSM,36512.8161365901
S17,6,18,domin,RplSM,36673.240291751
S17,1,1,u,RplSM,23784.2275445995
S17,1,2,u,RplSM,34824.9788238521
S17,1,3,u,RplSM,23384.0521239601
S17,1,4,u,RplSM,23380.6684470863
S17,1,5,u,RplSM,34301.3845847535
S17,1,6,u,RplSM,23848.2550501268
S17,1,7,u,RplSM,4025.11130079416
S17,1,8,u,RplSM,4037.42019163801
S17,1,9,u,RplSM,13347.4178301968
S17,1,10,u,RplSM,12457.9526295675
S17,1,11,u,RplSM,8327.38950801429
S17,1,12,u,RplSM,8219.64472184165
S17,1,13,u,RplSM,10002.6785604276
S17,1,14,u,RplSM,9904.0041672928
S17,1,15,u,RplSM,44228.4605299177
S17,1,16,u,RplSM,43754.0973529625
S17,1,17,u,RplSM,49063.8142691396
S17,1,18,u,RplSM,48340.1615289215
S17,2,1,u,RplSM,28804.878843531
S17,2,2,u,RplSM,39280.022412586
S17,2,3,u,RplSM,28368.7054811679
S17,2,4,u,RplSM,28368.5958572706
S17,2,5,u,RplSM,38679.8992659985
S17,2,6,u,RplSM,28898.9008747019
S17,2,7,u,RplSM,5258.98161965296
S17,2,8,u,RplSM,5273.09476041871
S17,2,9,u,RplSM,16992.8536398778
S17,2,10,u,RplSM,15719.9429110262
S17,2,11,u,RplSM,11078.0612957548
S17,2,12,u,RplSM,10945.115958989
S17,2,13,u,RplSM,12191.9894597163
S17,2,14,u,RplSM,12084.1889520789
S17,2,15,u,RplSM,48916.0585235684
S17,2,16,u,RplSM,48492.186813101
S17,2,17,u,RplSM,46497.4033955502
S17,2,18,u,RplSM,44886.8835978872
S17,3,1,u,RplSM,27371.5252235708
S17,3,2,u,RplSM,37698.3447600793
S17,3,3,u,RplSM,27018.4252818665
S17,3,4,u,RplSM,27018.211816853
S17,3,5,u,RplSM,37192.2847471834
S17,3,6,u,RplSM,27476.7960076307
S17,3,7,u,RplSM,4607.53781180302
S17,3,8,u,RplSM,4613.62853247752
S17,3,9,u,RplSM,15425.7389790114
S17,3,10,u,RplSM,14429.9523699935
S17,3,11,u,RplSM,10381.322029541
S17,3,12,u,RplSM,10283.1764393552
S17,3,13,u,RplSM,11457.3910202246
S17,3,14,u,RplSM,11366.2222965776
S17,3,15,u,RplSM,44396.9017775634
S17,3,16,u,RplSM,43971.547952195
S17,3,17,u,RplSM,44853.0685375641
S17,3,18,u,RplSM,42985.564904195
S17,4,1,u,RplSM,26494.9410175233
S17,4,2,u,RplSM,38136.5271697969
S17,4,3,u,RplSM,26193.2209126894
S17,4,4,u,RplSM,26173.0801780027
S17,4,5,u,RplSM,37700.7660275504
S17,4,6,u,RplSM,26571.7762945538
S17,4,7,u,RplSM,4928.0770322501
S17,4,8,u,RplSM,4936.19969267254
S17,4,9,u,RplSM,16601.1711034894
S17,4,10,u,RplSM,15706.9136866626
S17,4,11,u,RplSM,9570.32125210469
S17,4,12,u,RplSM,9481.35893538361
S17,4,13,u,RplSM,11346.6473387689
S17,4,14,u,RplSM,11210.7887201796
S17,4,15,u,RplSM,44073.6914874252
S17,4,16,u,RplSM,43520.6947891328
S17,4,17,u,RplSM,46599.3986892294
S17,4,18,u,RplSM,45235.7155999271
S17,5,1,u,RplSM,30941.4804763039
S17,5,2,u,RplSM,43107.368761888
S17,5,3,u,RplSM,30617.8007410144
S17,5,4,u,RplSM,30606.516690596
S17,5,5,u,RplSM,42699.102585984
S17,5,6,u,RplSM,31003.7617880105
S17,5,7,u,RplSM,5948.59097238506
S17,5,8,u,RplSM,5948.31371582227
S17,5,9,u,RplSM,18673.1087745785
S17,5,10,u,RplSM,17927.7498319919
S17,5,11,u,RplSM,11339.3677580863
S17,5,12,u,RplSM,11234.6143597238
S17,5,13,u,RplSM,13248.9766792942
S17,5,14,u,RplSM,13133.1727955827
S17,5,15,u,RplSM,51537.0010935911
S17,5,16,u,RplSM,51184.0091288081
S17,5,17,u,RplSM,54826.5729702722
S17,5,18,u,RplSM,53632.125129185
S17,6,1,u,RplSM,33155.7699131497
S17,6,2,u,RplSM,44209.3273455658
S17,6,3,u,RplSM,32605.4797367546
S17,6,4,u,RplSM,32604.8813372729
S17,6,5,u,RplSM,43433.9415555778
S17,6,6,u,RplSM,33302.8791637296
S17,6,7,u,RplSM,6282.27726537081
S17,6,8,u,RplSM,6253.64244750344
S17,6,9,u,RplSM,20373.837017816
S17,6,10,u,RplSM,18662.8486566355
S17,6,11,u,RplSM,11117.1505885467
S17,6,12,u,RplSM,11034.9435856027
S17,6,13,u,RplSM,13742.9365095396
S17,6,14,u,RplSM,13665.1061891263
S17,6,15,u,RplSM,50839.095012587
S17,6,16,u,RplSM,50568.6131227389
S17,6,17,u,RplSM,53758.8579433574
S17,6,18,u,RplSM,52093.1580862596
S17,1,1,domin,RplIN,17298.9561850179
S17,1,2,domin,RplIN,29600.4741383239
S17,1,3,domin,RplIN,16381.4505711251
S17,1,4,domin,RplIN,16371.659082613
S17,1,5,domin,RplIN,28444.1369510894
S17,1,6,domin,RplIN,17332.5989223445
S17,1,7,domin,RplIN,-853.909779884583
S17,1,8,domin,RplIN,-1220.55420694676
S17,1,9,domin,RplIN,5542.27272769347
S17,1,10,domin,RplIN,4520.83964024924
S17,1,11,domin,RplIN,764.213589578152
S17,1,12,domin,RplIN,722.645817503661
S17,1,13,domin,RplIN,3795.28170864619
S17,1,14,domin,RplIN,3797.65157019071
S17,1,15,domin,RplIN,32267.7644026419
S17,1,16,domin,RplIN,32265.4280511052
S17,1,17,domin,RplIN,26578.8106054836
S17,1,18,domin,RplIN,26553.2262537512
S17,2,1,domin,RplIN,19199.0796474814
S17,2,2,domin,RplIN,31020.3515048715
S17,2,3,domin,RplIN,18103.3736172855
S17,2,4,domin,RplIN,18102.7381660529
S17,2,5,domin,RplIN,29755.6163991492
S17,2,6,domin,RplIN,19231.8932278281
S17,2,7,domin,RplIN,-746.632985240654
S17,2,8,domin,RplIN,-1113.97223403441
S17,2,9,domin,RplIN,4961.52464740044
S17,2,10,domin,RplIN,3903.22485424617
S17,2,11,domin,RplIN,1365.57968379581
S17,2,12,domin,RplIN,1332.19783492346
S17,2,13,domin,RplIN,4910.44140148026
S17,2,14,domin,RplIN,4895.28790637182
S17,2,15,domin,RplIN,33632.7388738676
S17,2,16,domin,RplIN,33558.1410350572
S17,2,17,domin,RplIN,33995.1755839939
S17,2,18,domin,RplIN,33915.3278776137
S17,1,1,u,RplIN,32375.3512628468
S17,1,2,u,RplIN,42616.2612927924
S17,1,3,u,RplIN,26743.0307702584
S17,1,4,u,RplIN,26709.6437728307
S17,1,5,u,RplIN,36807.060477698
S17,1,6,u,RplIN,32391.608042874
S17,1,7,u,RplIN,5146.38545729221
S17,1,8,u,RplIN,4758.7595334478
S17,1,9,u,RplIN,18842.1052560252
S17,1,10,u,RplIN,15912.8785167947
S17,1,11,u,RplIN,12056.4566848548
S17,1,12,u,RplIN,9655.93308037295
S17,1,13,u,RplIN,13245.8324707959
S17,1,14,u,RplIN,11623.2514763777
S17,1,15,u,RplIN,44256.9546423671
S17,1,16,u,RplIN,40907.7595243788
S17,1,17,u,RplIN,37497.3478079956
S17,1,18,u,RplIN,36807.8853950951
S17,2,1,u,RplIN,36285.9468931914
S17,2,2,u,RplIN,46326.7442876509
S17,2,3,u,RplIN,31411.1765210899
S17,2,4,u,RplIN,31411.0586359235
S17,2,5,u,RplIN,41041.3134840484
S17,2,6,u,RplIN,36310.0485732954
S17,2,7,u,RplIN,8232.09403767314
S17,2,8,u,RplIN,5777.68973184021
S17,2,9,u,RplIN,18889.6620207441
S17,2,10,u,RplIN,15906.8284617341
S17,2,11,u,RplIN,13211.6261615278
S17,2,12,u,RplIN,11544.8585815106
S17,2,13,u,RplIN,15075.2197864422
S17,2,14,u,RplIN,14112.8802654218
S17,2,15,u,RplIN,48783.503350962
S17,2,16,u,RplIN,45562.0791104994
S17,2,17,u,RplIN,46536.8114906627
S17,2,18,u,RplIN,45476.1217517595
S18,1,1,domin,BR,59005.9389257938
S18,1,2,domin,BR,78521.7469086604
S18,1,3,domin,BR,49658.7938586434
S18,1,4,domin,BR,49760.0360383092
S18,1,5,domin,BR,68717.969014801
S18,1,6,domin,BR,59008.7639486055
S18,1,7,domin,BR,6818.75859842078
S18,1,8,domin,BR,5086.52089443241
S18,1,9,domin,BR,25007.0720051306
S18,1,10,domin,BR,20176.685533946
S18,1,11,domin,BR,9892.26433946312
S18,1,12,domin,BR,8047.58139784368
S18,1,13,domin,BR,12006.3250433529
S18,1,14,domin,BR,9943.5697008659
S18,1,15,domin,BR,60432.6058561417
S18,1,16,domin,BR,58422.6748987645
S18,1,17,domin,BR,51933.3422870056
S18,1,18,domin,BR,51459.9569502108
S18,2,1,domin,BR,37779.7359912192
S18,2,2,domin,BR,55830.7585185896
S18,2,3,domin,BR,32641.8132368865
S18,2,4,domin,BR,32721.4051020937
S18,2,5,domin,BR,50434.6310160629
S18,2,6,domin,BR,37790.9510443426
S18,2,7,domin,BR,5333.81308840763
S18,2,8,domin,BR,4572.87977013458
S18,2,9,domin,BR,15462.2401364834
S18,2,10,domin,BR,12576.3510598483
S18,2,11,domin,BR,5497.37297279295
S18,2,12,domin,BR,4567.40194154145
S18,2,13,domin,BR,7758.44922016146
S18,2,14,domin,BR,5781.15018157827
S18,2,15,domin,BR,41870.8903352017
S18,2,16,domin,BR,40294.7299508559
S18,2,17,domin,BR,37585.5950407484
S18,2,18,domin,BR,36544.7341399736
S18,3,1,domin,BR,39633.3244863522
S18,3,2,domin,BR,55271.7299946297
S18,3,3,domin,BR,34162.7290107605
S18,3,4,domin,BR,34228.9366277191
S18,3,5,domin,BR,49602.3947593986
S18,3,6,domin,BR,39645.0629354025
S18,3,7,domin,BR,2733.53378722173
S18,3,8,domin,BR,2059.86154106303
S18,3,9,domin,BR,15518.5092247877
S18,3,10,domin,BR,12541.2190167126
S18,3,11,domin,BR,6932.49157667658
S18,3,12,domin,BR,5977.9827273943
S18,3,13,domin,BR,7513.20997792774
S18,3,14,domin,BR,5581.77284679766
S18,3,15,domin,BR,44885.9964583678
S18,3,16,domin,BR,43147.494836468
S18,3,17,domin,BR,39746.3747234462
S18,3,18,domin,BR,38557.0859196022
S18,4,1,domin,BR,23757.2164972603
S18,4,2,domin,BR,36791.8090226639
S18,4,3,domin,BR,19556.7338219387
S18,4,4,domin,BR,19604.1873117147
S18,4,5,domin,BR,32532.6728555168
S18,4,6,domin,BR,23754.3965304686
S18,4,7,domin,BR,953.978018602873
S18,4,8,domin,BR,253.244352990316
S18,4,9,domin,BR,8973.91577629351
S18,4,10,domin,BR,6869.79456348157
S18,4,11,domin,BR,1904.60198908802
S18,4,12,domin,BR,1382.87418308794
S18,4,13,domin,BR,3078.14683974492
S18,4,14,domin,BR,1852.06180915924
S18,4,15,domin,BR,31064.4875981136
S18,4,16,domin,BR,29810.3400239017
S18,4,17,domin,BR,28187.6423281993
S18,4,18,domin,BR,28025.6187437898
S18,5,1,domin,BR,26067.3382998823
S18,5,2,domin,BR,37629.8942003662
S18,5,3,domin,BR,20526.2551830893
S18,5,4,domin,BR,20590.4346898048
S18,5,5,domin,BR,32384.2517910862
S18,5,6,domin,BR,26067.9179649359
S18,5,7,domin,BR,878.047341015512
S18,5,8,domin,BR,-263.262765495716
S18,5,9,domin,BR,9721.67071918121
S18,5,10,domin,BR,7164.38916613302
S18,5,11,domin,BR,3812.76707886008
S18,5,12,domin,BR,2830.90497595714
S18,5,13,domin,BR,2997.04205318199
S18,5,14,domin,BR,1803.2332671074
S18,5,15,domin,BR,27027.9273903041
S18,5,16,domin,BR,25715.0588127348
S18,5,17,domin,BR,24728.2506923865
S18,5,18,domin,BR,24609.4557950836
S18,1,1,u,BR,78560.9371376344
S18,1,2,u,BR,93389.1692965175
S18,1,3,u,BR,77361.1048219351
S18,1,4,u,BR,77462.5696185141
S18,1,5,u,BR,92280.9676648267
S18,1,6,u,BR,78622.9662048732
S18,1,7,u,BR,24464.6188469492
S18,1,8,u,BR,24156.9130065009
S18,1,9,u,BR,48098.6604108749
S18,1,10,u,BR,47207.7898084067
S18,1,11,u,BR,28586.8441122092
S18,1,12,u,BR,28596.9694911521
S18,1,13,u,BR,29277.0077622864
S18,1,14,u,BR,27405.8025074557
S18,1,15,u,BR,84366.1231847854
S18,1,16,u,BR,83376.4790892815
S18,1,17,u,BR,78111.6742634593
S18,1,18,u,BR,78203.774778932
S18,2,1,u,BR,50485.8012556453
S18,2,2,u,BR,63392.9103814063
S18,2,3,u,BR,49736.4247650658
S18,2,4,u,BR,49816.8373329542
S18,2,5,u,BR,62760.0701061824
S18,2,6,u,BR,50549.4938670863
S18,2,7,u,BR,17971.6029680504
S18,2,8,u,BR,17845.3910587847
S18,2,9,u,BR,30151.5744318499
S18,2,10,u,BR,29590.2074651769
S18,2,11,u,BR,19141.3464784994
S18,2,12,u,BR,19094.6608173019
S18,2,13,u,BR,17724.3367490424
S18,2,14,u,BR,16047.8999673654
S18,2,15,u,BR,56461.3967901173
S18,2,16,u,BR,55467.0306350013
S18,2,17,u,BR,55116.1881844569
S18,2,18,u,BR,54343.424846138
S18,3,1,u,BR,52463.4782489155
S18,3,2,u,BR,66833.9942862887
S18,3,3,u,BR,51959.4065762955
S18,3,4,u,BR,52035.3742108044
S18,3,5,u,BR,66405.8286155502
S18,3,6,u,BR,52521.4082777314
S18,3,7,u,BR,15934.7861084535
S18,3,8,u,BR,15909.524506213
S18,3,9,u,BR,32270.1734669987
S18,3,10,u,BR,31889.2906384213
S18,3,11,u,BR,20791.2216226148
S18,3,12,u,BR,20760.994919314
S18,3,13,u,BR,20051.3640187659
S18,3,14,u,BR,18551.7933991581
S18,3,15,u,BR,61004.3217350516
S18,3,16,u,BR,59896.7098210028
S18,3,17,u,BR,56301.3249602478
S18,3,18,u,BR,55783.420614333
S18,4,1,u,BR,31075.9231979724
S18,4,2,u,BR,41586.9845245982
S18,4,3,u,BR,30731.5830067422
S18,4,4,u,BR,30777.2809685628
S18,4,5,u,BR,41300.4874413615
S18,4,6,u,BR,31106.7620290394
S18,4,7,u,BR,6645.54708574923
S18,4,8,u,BR,6559.83479845699
S18,4,9,u,BR,19072.0685760174
S18,4,10,u,BR,19024.5448923992
S18,4,11,u,BR,10808.194557269
S18,4,12,u,BR,10790.0719419502
S18,4,13,u,BR,10354.895292479
S18,4,14,u,BR,9433.88298715719
S18,4,15,u,BR,39443.8428386085
S18,4,16,u,BR,38896.4918298057
S18,4,17,u,BR,39759.485283971
S18,4,18,u,BR,39687.6676467635
S18,5,1,u,BR,26277.6502276644
S18,5,2,u,BR,36256.5694035712
S18,5,3,u,BR,25774.5729424367
S18,5,4,u,BR,25822.9491211951
S18,5,5,u,BR,35781.1091182874
S18,5,6,u,BR,26309.9891583477
S18,5,7,u,BR,6849.47354646824
S18,5,8,u,BR,6723.64142488473
S18,5,9,u,BR,16422.9550796159
S18,5,10,u,BR,16126.9307557284
S18,5,11,u,BR,8997.11615794679
S18,5,12,u,BR,8995.40261885768
S18,5,13,u,BR,8276.64188160042
S18,5,14,u,BR,7470.53520034052
S18,5,15,u,BR,32336.3419444165
S18,5,16,u,BR,31803.2914483336
S18,5,17,u,BR,33186.083133385
S18,5,18,u,BR,33014.3158335547
S18,1,1,domin,RplSM,8566.85451117361
S18,1,2,domin,RplSM,18726.9125486921
S18,1,3,domin,RplSM,8634.22645550349
S18,1,4,domin,RplSM,8676.63530646252
S18,1,5,domin,RplSM,18762.1234838691
S18,1,6,domin,RplSM,8635.75571929004
S18,1,7,domin,RplSM,-1374.58134261396
S18,1,8,domin,RplSM,-1374.89695218303
S18,1,9,domin,RplSM,3616.313758295
S18,1,10,domin,RplSM,3539.43517119749
S18,1,11,domin,RplSM,374.915331602083
S18,1,12,domin,RplSM,379.730869107034
S18,1,13,domin,RplSM,-260.52701832914
S18,1,14,domin,RplSM,-230.611689371739
S18,1,15,domin,RplSM,12844.6953843936
S18,1,16,domin,RplSM,12852.011820187
S18,1,17,domin,RplSM,12569.1587173827
S18,1,18,domin,RplSM,11249.3406438739
S18,2,1,domin,RplSM,33687.5383593587
S18,2,2,domin,RplSM,46350.1791657952
S18,2,3,domin,RplSM,33702.2121005214
S18,2,4,domin,RplSM,33801.5752203142
S18,2,5,domin,RplSM,46356.7941004882
S18,2,6,domin,RplSM,33793.1716017971
S18,2,7,domin,RplSM,2861.47739029015
S18,2,8,domin,RplSM,2845.59056706042
S18,2,9,domin,RplSM,12637.7976545559
S18,2,10,domin,RplSM,12440.589056979
S18,2,11,domin,RplSM,4545.16870345634
S18,2,12,domin,RplSM,4560.00591944058
S18,2,13,domin,RplSM,5040.31763015395
S18,2,14,domin,RplSM,5060.79762505359
S18,2,15,domin,RplSM,36293.5776672521
S18,2,16,domin,RplSM,36301.7772674521
S18,2,17,domin,RplSM,34311.6896068441
S18,2,18,domin,RplSM,33021.0930392613
S18,3,1,domin,RplSM,33118.0547511168
S18,3,2,domin,RplSM,44992.2141076792
S18,3,3,domin,RplSM,33052.0498400738
S18,3,4,domin,RplSM,33198.4652867391
S18,3,5,domin,RplSM,44933.8422858863
S18,3,6,domin,RplSM,33227.8505907373
S18,3,7,domin,RplSM,3754.142150921
S18,3,8,domin,RplSM,3754.63853508256
S18,3,9,domin,RplSM,12882.292310827
S18,3,10,domin,RplSM,12780.8056044506
S18,3,11,domin,RplSM,5494.81174412395
S18,3,12,domin,RplSM,5512.66490760938
S18,3,13,domin,RplSM,3475.78911634337
S18,3,14,domin,RplSM,3500.93756472054
S18,3,15,domin,RplSM,33584.6980702329
S18,3,16,domin,RplSM,33594.2173382979
S18,3,17,domin,RplSM,29581.9794039092
S18,3,18,domin,RplSM,28537.9568806717
S18,4,1,domin,RplSM,31045.4581162156
S18,4,2,domin,RplSM,43986.0792724321
S18,4,3,domin,RplSM,31062.848454733
S18,4,4,domin,RplSM,31130.7896913401
S18,4,5,domin,RplSM,43931.1126928559
S18,4,6,domin,RplSM,31146.0400955836
S18,4,7,domin,RplSM,2599.04651763657
S18,4,8,domin,RplSM,2620.44132442786
S18,4,9,domin,RplSM,11824.6953076589
S18,4,10,domin,RplSM,11702.3450221987
S18,4,11,domin,RplSM,4071.97752686326
S18,4,12,domin,RplSM,4082.61820579632
S18,4,13,domin,RplSM,4513.5894445613
S18,4,14,domin,RplSM,4535.73274892657
S18,4,15,domin,RplSM,34060.0204241225
S18,4,16,domin,RplSM,34074.9122086515
S18,4,17,domin,RplSM,32439.6056403541
S18,4,18,domin,RplSM,30506.1632763793
S18,5,1,domin,RplSM,26619.8675828815
S18,5,2,domin,RplSM,40321.7024239207
S18,5,3,domin,RplSM,26637.4041655312
S18,5,4,domin,RplSM,26706.1032948659
S18,5,5,domin,RplSM,40340.3162137905
S18,5,6,domin,RplSM,26678.2107632487
S18,5,7,domin,RplSM,1990.53832883292
S18,5,8,domin,RplSM,2006.37625999028
S18,5,9,domin,RplSM,11370.9856235262
S18,5,10,domin,RplSM,11085.9537487003
S18,5,11,domin,RplSM,3360.68976664154
S18,5,12,domin,RplSM,3355.24277045348
